Suburb,Rooms,Type,Price,Postcode,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,zipcode,airbnb_record_count,airbnb_price_mean,airbnb_price_max
Bulleen,3,u,860000.0,3105.0,1.0,0.0,110.0,1999.0,-37.7769,145.088,3105.0,23.0,116.26086956521739,300.0
Bulleen,2,t,599900.0,3105.0,2.0,135.0,76.0,1970.0,-37.7787,145.0918,3105.0,23.0,116.26086956521739,300.0
Bulleen,4,h,1540000.0,3105.0,2.0,780.0,,,-37.7766,145.1,3105.0,23.0,116.26086956521739,300.0
Bulleen,4,t,910000.0,3105.0,2.0,190.0,133.0,2000.0,-37.7664,145.0884,3105.0,23.0,116.26086956521739,300.0
Bulleen,3,h,1100000.0,3105.0,3.0,709.0,143.0,1970.0,-37.7612,145.0968,3105.0,23.0,116.26086956521739,300.0
Bulleen,3,h,794000.0,3105.0,0.0,353.0,,,-37.7618,145.0847,3105.0,23.0,116.26086956521739,300.0
Bulleen,3,h,1360000.0,3105.0,2.0,746.0,,,-37.7729,145.1022,3105.0,23.0,116.26086956521739,300.0
Bulleen,4,h,1207000.0,3105.0,2.0,607.0,,,-37.7601,145.0856,3105.0,23.0,116.26086956521739,300.0
Burwood,2,u,580000.0,3125.0,1.0,153.0,,1970.0,-37.8528,145.1318,3125.0,59.0,76.83050847457628,249.0
Burwood,2,u,605000.0,3125.0,1.0,81.0,,1965.0,-37.8495,145.0999,3125.0,59.0,76.83050847457628,249.0
Burwood,3,t,975000.0,3125.0,2.0,267.0,150.0,2012.0,-37.8463,145.1071,3125.0,59.0,76.83050847457628,249.0
Burwood,3,h,1465500.0,3125.0,3.0,620.0,,,-37.8445,145.1005,3125.0,59.0,76.83050847457628,249.0
Burwood,2,h,870000.0,3125.0,1.0,271.0,160.0,,-37.8512,145.1145,3125.0,59.0,76.83050847457628,249.0
Burwood,2,h,1815000.0,3125.0,1.0,698.0,196.0,1960.0,-37.8518,145.1278,3125.0,59.0,76.83050847457628,249.0
Burwood,4,u,813000.0,3125.0,2.0,360.0,,1990.0,-37.8499,145.1306,3125.0,59.0,76.83050847457628,249.0
Burwood,4,h,1601000.0,3125.0,1.0,863.0,165.0,1940.0,-37.8539,145.1127,3125.0,59.0,76.83050847457628,249.0
Camberwell,3,h,1930000.0,3124.0,2.0,643.0,116.0,1920.0,-37.8405,145.0924,3124.0,83.0,99.08433734939759,270.0
Camberwell,4,h,2216000.0,3124.0,0.0,670.0,176.0,1930.0,-37.8378,145.089,3124.0,83.0,99.08433734939759,270.0
Camberwell,4,h,2110000.0,3124.0,3.0,572.0,150.0,1910.0,-37.8411,145.062,3124.0,83.0,99.08433734939759,270.0
Camberwell,2,h,855000.0,3124.0,2.0,239.0,,,-37.8442,145.0942,3124.0,83.0,99.08433734939759,270.0
Camberwell,2,u,771000.0,3124.0,1.0,512.0,,,-37.8434,145.0675,3124.0,83.0,99.08433734939759,270.0
Camberwell,2,h,1900000.0,3124.0,3.0,633.0,134.3,1960.0,-37.8427,145.0824,3124.0,83.0,99.08433734939759,270.0
Camberwell,3,h,1620000.0,3124.0,2.0,575.0,155.0,2000.0,-37.8378,145.0909,3124.0,83.0,99.08433734939759,270.0
Camberwell,4,h,1980000.0,3124.0,2.0,728.0,,,-37.8416,145.0959,3124.0,83.0,99.08433734939759,270.0
Camberwell,3,h,1861000.0,3124.0,2.0,324.0,,,-37.8418,145.0916,3124.0,83.0,99.08433734939759,270.0
Camberwell,2,h,1402000.0,3124.0,0.0,429.0,,,-37.845,145.071,3124.0,83.0,99.08433734939759,270.0
Camberwell,3,h,1905000.0,3124.0,2.0,400.0,145.0,1890.0,-37.8333,145.0616,3124.0,83.0,99.08433734939759,270.0
Camberwell,4,h,1855000.0,3124.0,1.0,500.0,,,-37.8304,145.0709,3124.0,83.0,99.08433734939759,270.0
Camberwell,4,h,1500000.0,3124.0,2.0,468.0,,,-37.8417,145.097,3124.0,83.0,99.08433734939759,270.0
Camberwell,3,u,835000.0,3124.0,1.0,112.0,85.0,1960.0,-37.8378,145.0949,3124.0,83.0,99.08433734939759,270.0
Canterbury,2,u,913000.0,3126.0,1.0,0.0,,,-37.8322,145.0816,3126.0,23.0,148.1304347826087,320.0
Canterbury,3,t,1775000.0,3126.0,2.0,410.0,,,-37.8178,145.0649,3126.0,23.0,148.1304347826087,320.0
Carlton North,2,h,1290000.0,3054.0,0.0,119.0,76.77,,-37.7822,144.9748,3054.0,134.0,107.94029850746269,341.0
Carlton North,3,h,1614500.0,3054.0,0.0,167.0,,,-37.7875,144.9749,3054.0,134.0,107.94029850746269,341.0
Carlton North,4,h,1550000.0,3054.0,0.0,202.0,,,-37.7875,144.9732,3054.0,134.0,107.94029850746269,341.0
Carlton North,1,u,595000.0,3054.0,0.0,0.0,,1940.0,-37.7823,144.9767,3054.0,134.0,107.94029850746269,341.0
Carlton North,3,h,1300000.0,3054.0,0.0,223.0,,,-37.7927,144.9745,3054.0,134.0,107.94029850746269,341.0
Carnegie,4,t,1201000.0,3163.0,2.0,273.0,,2000.0,-37.8898,145.0632,3163.0,153.0,88.17647058823529,300.0
Carnegie,2,u,635000.0,3163.0,1.0,0.0,73.0,1980.0,-37.8981,145.0619,3163.0,153.0,88.17647058823529,300.0
Carnegie,2,h,1424000.0,3163.0,1.0,575.0,,,-37.8972,145.0524,3163.0,153.0,88.17647058823529,300.0
Carnegie,1,u,305000.0,3163.0,1.0,0.0,46.0,1960.0,-37.8858,145.0632,3163.0,153.0,88.17647058823529,300.0
Carnegie,3,u,1105000.0,3163.0,2.0,271.0,,1997.0,-37.8993,145.0531,3163.0,153.0,88.17647058823529,300.0
Carnegie,3,h,1200000.0,3163.0,2.0,515.0,156.0,1930.0,-37.8924,145.0541,3163.0,153.0,88.17647058823529,300.0
Carnegie,3,u,945000.0,3163.0,2.0,1103.0,100.0,1987.0,-37.8958,145.0603,3163.0,153.0,88.17647058823529,300.0
Carnegie,2,u,603000.0,3163.0,1.0,2.0,,,-37.8912,145.0644,3163.0,153.0,88.17647058823529,300.0
Carnegie,3,h,1390000.0,3163.0,2.0,585.0,,,-37.9027,145.0582,3163.0,153.0,88.17647058823529,300.0
Carnegie,4,h,1667000.0,3163.0,2.0,615.0,193.0,1920.0,-37.8928,145.0531,3163.0,153.0,88.17647058823529,300.0
Carnegie,1,u,330000.0,3163.0,1.0,0.0,46.0,1960.0,-37.8944,145.0616,3163.0,153.0,88.17647058823529,300.0
Carnegie,3,u,577000.0,3163.0,1.0,0.0,84.0,1965.0,-37.8866,145.0561,3163.0,153.0,88.17647058823529,300.0
Caulfield,2,u,535000.0,3162.0,1.0,0.0,,,-37.8883,145.0342,3162.0,76.0,111.82894736842105,251.0
Caulfield North,1,u,305000.0,3161.0,1.0,750.0,43.0,1965.0,-37.8678,145.0197,3161.0,119.0,115.60504201680672,350.0
Caulfield North,2,u,550000.0,3161.0,1.0,0.0,,,-37.8663,145.0104,3161.0,119.0,115.60504201680672,350.0
Caulfield North,2,u,655000.0,3161.0,1.0,0.0,,,-37.8806,145.0346,3161.0,119.0,115.60504201680672,350.0
Caulfield North,4,h,1300000.0,3161.0,1.0,443.0,,,-37.8738,145.0349,3161.0,119.0,115.60504201680672,350.0
Caulfield North,4,h,1700000.0,3161.0,2.0,644.0,,,-37.8781,145.0235,3161.0,119.0,115.60504201680672,350.0
Caulfield North,2,u,575000.0,3161.0,1.0,0.0,,1970.0,-37.8692,145.0233,3161.0,119.0,115.60504201680672,350.0
Caulfield North,2,u,742500.0,3161.0,1.0,0.0,85.0,2011.0,-37.8607,145.0116,3161.0,119.0,115.60504201680672,350.0
Caulfield South,3,t,1000000.0,3162.0,2.0,265.0,,,-37.8924,145.0154,3162.0,76.0,111.82894736842105,251.0
Caulfield South,2,h,1104000.0,3162.0,1.0,534.0,,,-37.8989,145.0171,3162.0,76.0,111.82894736842105,251.0
Caulfield South,2,u,630000.0,3162.0,1.0,0.0,71.0,2003.0,-37.8937,145.0137,3162.0,76.0,111.82894736842105,251.0
Caulfield South,3,h,1350000.0,3162.0,1.0,305.0,129.0,1925.0,-37.8899,145.023,3162.0,76.0,111.82894736842105,251.0
Caulfield South,2,h,997000.0,3162.0,2.0,311.0,,,-37.8895,145.0229,3162.0,76.0,111.82894736842105,251.0
Caulfield South,2,u,490000.0,3162.0,1.0,0.0,61.0,1960.0,-37.8906,145.0259,3162.0,76.0,111.82894736842105,251.0
Chadstone,3,u,701000.0,3148.0,2.0,235.0,112.0,2000.0,-37.8856,145.0934,3148.0,26.0,79.5,219.0
Chadstone,3,t,905000.0,3148.0,2.0,418.0,132.0,1955.0,-37.886,145.096,3148.0,26.0,79.5,219.0
Chadstone,3,u,988000.0,3148.0,2.0,286.0,124.0,2008.0,-37.8755,145.0954,3148.0,26.0,79.5,219.0
Chadstone,3,t,820000.0,3148.0,2.0,213.0,115.0,2012.0,-37.8827,145.0942,3148.0,26.0,79.5,219.0
Clifton Hill,4,h,1825000.0,3068.0,2.0,306.0,,,-37.7888,144.9929,3068.0,300.0,116.82666666666667,335.0
Clifton Hill,3,h,1500000.0,3068.0,1.0,230.0,127.0,1900.0,-37.788,144.9967,3068.0,300.0,116.82666666666667,335.0
Clifton Hill,2,u,641000.0,3068.0,1.0,72.0,90.0,1980.0,-37.7881,145.0058,3068.0,300.0,116.82666666666667,335.0
Clifton Hill,2,h,1250000.0,3068.0,0.0,158.0,95.0,1890.0,-37.7925,144.9995,3068.0,300.0,116.82666666666667,335.0
Clifton Hill,3,h,1652500.0,3068.0,0.0,276.0,170.0,1904.0,-37.7933,144.9938,3068.0,300.0,116.82666666666667,335.0
Clifton Hill,2,h,1250000.0,3068.0,1.0,168.0,,,-37.7914,144.9967,3068.0,300.0,116.82666666666667,335.0
Clifton Hill,3,h,1660000.0,3068.0,2.0,290.0,,,-37.7906,144.9993,3068.0,300.0,116.82666666666667,335.0
Clifton Hill,1,u,465000.0,3068.0,1.0,0.0,45.0,1970.0,-37.7881,145.0058,3068.0,300.0,116.82666666666667,335.0
Clifton Hill,2,h,700000.0,3068.0,0.0,194.0,,,-37.7938,144.989,3068.0,300.0,116.82666666666667,335.0
Clifton Hill,2,h,1000000.0,3068.0,0.0,193.0,,,-37.7936,144.9899,3068.0,300.0,116.82666666666667,335.0
Clifton Hill,2,u,712000.0,3068.0,1.0,36.0,,,-37.7926,145.0019,3068.0,300.0,116.82666666666667,335.0
Clifton Hill,2,h,1650000.0,3068.0,1.0,118.0,,,-37.7933,144.9926,3068.0,300.0,116.82666666666667,335.0
Coburg,2,u,495000.0,3058.0,0.0,388.0,69.0,1960.0,-37.7506,144.9694,3058.0,129.0,87.31007751937985,260.0
Coburg,2,h,930000.0,3058.0,0.0,275.0,106.2,1920.0,-37.7424,144.9576,3058.0,129.0,87.31007751937985,260.0
Coburg,2,t,781000.0,3058.0,1.0,0.0,112.9,2014.0,-37.7422,144.9604,3058.0,129.0,87.31007751937985,260.0
Coburg,3,h,995000.0,3058.0,1.0,415.0,,,-37.7509,144.9591,3058.0,129.0,87.31007751937985,260.0
Coburg,2,h,677776.0,3058.0,2.0,0.0,64.0,1980.0,-37.7519,144.9496,3058.0,129.0,87.31007751937985,260.0
Coburg,3,h,790000.0,3058.0,1.0,399.0,,,-37.7408,144.9474,3058.0,129.0,87.31007751937985,260.0
Coburg,4,t,680000.0,3058.0,1.0,3747.0,143.0,2006.0,-37.7551,144.9787,3058.0,129.0,87.31007751937985,260.0
Coburg,3,h,1180000.0,3058.0,2.0,588.0,,,-37.7445,144.9751,3058.0,129.0,87.31007751937985,260.0
Coburg,3,h,940500.0,3058.0,3.0,480.0,,,-37.7348,144.9509,3058.0,129.0,87.31007751937985,260.0
Coburg,3,t,824000.0,3058.0,2.0,120.0,113.76,1990.0,-37.7462,144.9795,3058.0,129.0,87.31007751937985,260.0
Coburg,2,h,941000.0,3058.0,2.0,413.0,,,-37.7355,144.9545,3058.0,129.0,87.31007751937985,260.0
Coburg,2,h,775000.0,3058.0,1.0,314.0,,,-37.7485,144.9502,3058.0,129.0,87.31007751937985,260.0
Coburg,3,h,985000.0,3058.0,2.0,391.0,,,-37.7418,144.9562,3058.0,129.0,87.31007751937985,260.0
Coburg,3,h,1020000.0,3058.0,0.0,341.0,,1920.0,-37.7377,144.9584,3058.0,129.0,87.31007751937985,260.0
Coburg,4,h,1500000.0,3058.0,1.0,453.0,187.0,1910.0,-37.7503,144.9481,3058.0,129.0,87.31007751937985,260.0
Coburg,2,u,590000.0,3058.0,1.0,79.0,,,-37.746,144.9768,3058.0,129.0,87.31007751937985,260.0
Coburg,4,h,1005000.0,3058.0,1.0,172.0,135.0,1900.0,-37.7483,144.9634,3058.0,129.0,87.31007751937985,260.0
Coburg,4,h,901000.0,3058.0,1.0,398.0,123.0,1950.0,-37.7364,144.9787,3058.0,129.0,87.31007751937985,260.0
Coburg,3,h,990000.0,3058.0,3.0,414.0,153.1,1930.0,-37.7432,144.9573,3058.0,129.0,87.31007751937985,260.0
Coburg,3,h,1250000.0,3058.0,2.0,500.0,148.0,1900.0,-37.7382,144.9653,3058.0,129.0,87.31007751937985,260.0
Coburg,3,h,710000.0,3058.0,1.0,160.0,120.0,,-37.7411,144.9657,3058.0,129.0,87.31007751937985,260.0
Coburg,2,u,650000.0,3058.0,1.0,136.0,81.0,1975.0,-37.7449,144.9754,3058.0,129.0,87.31007751937985,260.0
Coburg,3,t,720000.0,3058.0,2.0,531.0,112.0,2016.0,-37.7424,144.9571,3058.0,129.0,87.31007751937985,260.0
Coburg,3,t,720000.0,3058.0,2.0,531.0,112.0,2016.0,-37.7424,144.9571,3058.0,129.0,87.31007751937985,260.0
Coburg North,4,h,1240000.0,3058.0,2.0,456.0,,,-37.7317,144.9829,3058.0,129.0,87.31007751937985,260.0
Coburg North,3,h,875000.0,3058.0,1.0,592.0,,,-37.72,144.9577,3058.0,129.0,87.31007751937985,260.0
Coburg North,3,h,887000.0,3058.0,2.0,560.0,,,-37.7266,144.9647,3058.0,129.0,87.31007751937985,260.0
Coburg North,4,h,770000.0,3058.0,1.0,545.0,,,-37.7304,144.9605,3058.0,129.0,87.31007751937985,260.0
Coburg North,2,u,330000.0,3058.0,1.0,0.0,,1970.0,-37.7218,144.9563,3058.0,129.0,87.31007751937985,260.0
Collingwood,2,u,535000.0,3066.0,1.0,0.0,63.0,1970.0,-37.7981,144.9883,3066.0,283.0,128.13780918727915,350.0
Collingwood,3,t,1308000.0,3066.0,2.0,125.0,,1990.0,-37.7953,144.9864,3066.0,283.0,128.13780918727915,350.0
Collingwood,2,t,945000.0,3066.0,1.0,15900.0,98.0,1880.0,-37.8035,144.985,3066.0,283.0,128.13780918727915,350.0
Collingwood,1,u,550000.0,3066.0,0.0,0.0,,1995.0,-37.8053,144.9833,3066.0,283.0,128.13780918727915,350.0
Collingwood,3,h,1309000.0,3066.0,0.0,168.0,,,-37.7975,144.9924,3066.0,283.0,128.13780918727915,350.0
Collingwood,3,h,1300000.0,3066.0,1.0,209.0,,,-37.8011,144.9861,3066.0,283.0,128.13780918727915,350.0
Collingwood,2,h,888000.0,3066.0,0.0,112.0,100.0,1900.0,-37.8001,144.9901,3066.0,283.0,128.13780918727915,350.0
Collingwood,3,u,1000000.0,3066.0,2.0,0.0,148.0,2005.0,-37.8083,144.9908,3066.0,283.0,128.13780918727915,350.0
Cremorne,3,h,1350000.0,3121.0,1.0,117.0,147.0,1900.0,-37.8298,144.9923,3121.0,586.0,134.839590443686,350.0
Cremorne,2,h,855000.0,3121.0,0.0,117.0,,,-37.8262,144.9922,3121.0,586.0,134.839590443686,350.0
Doncaster,4,h,1480000.0,3108.0,2.0,656.0,,1965.0,-37.7833,145.1302,3108.0,140.0,126.9,350.0
Doncaster,4,h,1300000.0,3108.0,2.0,872.0,185.0,1970.0,-37.7906,145.1138,3108.0,140.0,126.9,350.0
Doncaster,4,h,1400000.0,3108.0,2.0,664.0,150.0,1980.0,-37.7895,145.1116,3108.0,140.0,126.9,350.0
Doncaster,3,h,1542000.0,3108.0,2.0,980.0,,,-37.7883,145.1387,3108.0,140.0,126.9,350.0
Doncaster,4,h,1100000.0,3108.0,2.0,661.0,170.0,1965.0,-37.7905,145.1433,3108.0,140.0,126.9,350.0
Doncaster,2,u,782000.0,3108.0,1.0,261.0,,1984.0,-37.7731,145.1044,3108.0,140.0,126.9,350.0
Doncaster,4,t,1090000.0,3108.0,2.0,242.0,,1995.0,-37.7866,145.1046,3108.0,140.0,126.9,350.0
Doncaster,3,h,1700000.0,3108.0,2.0,820.0,,,-37.7803,145.1248,3108.0,140.0,126.9,350.0
Doncaster,3,h,1355000.0,3108.0,1.0,814.0,120.0,1965.0,-37.7909,145.1309,3108.0,140.0,126.9,350.0
Doncaster,4,h,1880000.0,3108.0,2.0,814.0,,,-37.7859,145.12,3108.0,140.0,126.9,350.0
Doncaster,4,h,1545000.0,3108.0,2.0,647.0,,,-37.7819,145.1184,3108.0,140.0,126.9,350.0
Doncaster,4,h,1955000.0,3108.0,2.0,1033.0,,,-37.7929,145.1184,3108.0,140.0,126.9,350.0
Essendon,2,u,440000.0,3040.0,1.0,921.0,,,-37.749,144.9067,3040.0,55.0,108.63636363636364,350.0
Essendon,3,h,1700000.0,3040.0,1.0,763.0,,,-37.7573,144.9221,3040.0,55.0,108.63636363636364,350.0
Essendon,3,h,1070000.0,3040.0,2.0,363.0,,,-37.7445,144.9054,3040.0,55.0,108.63636363636364,350.0
Essendon,2,h,745000.0,3040.0,1.0,342.0,,,-37.7459,144.8962,3040.0,55.0,108.63636363636364,350.0
Essendon,4,h,1400000.0,3040.0,1.0,267.0,,,-37.7558,144.9106,3040.0,55.0,108.63636363636364,350.0
Essendon,3,h,1400000.0,3040.0,2.0,359.0,,,-37.7427,144.898,3040.0,55.0,108.63636363636364,350.0
Essendon,1,u,325000.0,3040.0,1.0,0.0,50.0,,-37.7537,144.917,3040.0,55.0,108.63636363636364,350.0
Essendon,3,h,1400000.0,3040.0,1.0,578.0,,,-37.7526,144.9089,3040.0,55.0,108.63636363636364,350.0
Essendon,2,u,700000.0,3040.0,1.0,251.0,,,-37.7491,144.8968,3040.0,55.0,108.63636363636364,350.0
Essendon,3,h,1131000.0,3040.0,1.0,387.0,135.0,1900.0,-37.755,144.9272,3040.0,55.0,108.63636363636364,350.0
Essendon,2,u,450000.0,3040.0,1.0,0.0,74.0,,-37.7552,144.9211,3040.0,55.0,108.63636363636364,350.0
Essendon,1,u,310000.0,3040.0,1.0,845.0,45.0,1977.0,-37.7469,144.9206,3040.0,55.0,108.63636363636364,350.0
Essendon,3,h,1400000.0,3040.0,1.0,476.0,,,-37.7495,144.9157,3040.0,55.0,108.63636363636364,350.0
Essendon,4,h,1720000.0,3040.0,2.0,639.0,,,-37.7471,144.9157,3040.0,55.0,108.63636363636364,350.0
Essendon,3,h,983000.0,3040.0,2.0,309.0,,,-37.7457,144.8912,3040.0,55.0,108.63636363636364,350.0
Essendon,1,u,330000.0,3040.0,1.0,0.0,,2014.0,-37.7478,144.912,3040.0,55.0,108.63636363636364,350.0
Essendon,4,t,1162500.0,3040.0,1.0,230.0,,,-37.7547,144.9239,3040.0,55.0,108.63636363636364,350.0
Essendon,2,u,707000.0,3040.0,1.0,179.0,,,-37.7514,144.8966,3040.0,55.0,108.63636363636364,350.0
Essendon,3,u,700000.0,3040.0,1.0,227.0,120.0,2005.0,-37.7496,144.892,3040.0,55.0,108.63636363636364,350.0
Essendon,2,u,510000.0,3040.0,1.0,0.0,,,-37.7465,144.91,3040.0,55.0,108.63636363636364,350.0
Essendon,2,u,610000.0,3040.0,1.0,0.0,75.0,2012.0,-37.7504,144.8957,3040.0,55.0,108.63636363636364,350.0
Essendon,3,h,960000.0,3040.0,1.0,411.0,159.0,1990.0,-37.7544,144.8986,3040.0,55.0,108.63636363636364,350.0
Essendon,1,h,350000.0,3040.0,1.0,46.0,,1970.0,-37.7515,144.9125,3040.0,55.0,108.63636363636364,350.0
Essendon,1,u,426500.0,3040.0,1.0,62.0,53.0,1960.0,-37.7578,144.9134,3040.0,55.0,108.63636363636364,350.0
Fairfield,2,u,676000.0,3078.0,1.0,0.0,87.0,2002.0,-37.7847,145.0109,3078.0,72.0,103.18055555555556,350.0
Fairfield,3,h,1500000.0,3078.0,2.0,574.0,150.0,1925.0,-37.783,145.0165,3078.0,72.0,103.18055555555556,350.0
Fawkner,3,h,700000.0,3060.0,2.0,650.0,,,-37.7023,144.9773,,,,
Fawkner,3,h,660000.0,3060.0,2.0,585.0,88.0,1960.0,-37.695,144.9676,,,,
Fawkner,3,h,741000.0,3060.0,3.0,578.0,128.0,1960.0,-37.6966,144.9695,,,,
Fawkner,2,h,949500.0,3060.0,1.0,689.0,,,-37.7052,144.964,,,,
Fawkner,3,u,532000.0,3060.0,1.0,207.0,205.0,2007.0,-37.7049,144.9631,,,,
Fawkner,3,h,698000.0,3060.0,1.0,602.0,,,-37.6995,144.9669,,,,
Fawkner,3,h,687000.0,3060.0,1.0,577.0,,,-37.7071,144.9706,,,,
Fawkner,3,h,670000.0,3060.0,2.0,585.0,,,-37.6937,144.9658,,,,
Fawkner,3,h,1000000.0,3060.0,2.0,1069.0,120.0,1960.0,-37.6931,144.9596,,,,
Fawkner,2,u,445000.0,3060.0,1.0,196.0,,,-37.6956,144.9656,,,,
Fawkner,3,h,730000.0,3060.0,2.0,638.0,,,-37.6952,144.9613,,,,
Fawkner,2,h,725000.0,3060.0,2.0,606.0,,,-37.709,144.9646,,,,
Fawkner,3,h,668000.0,3060.0,1.0,540.0,,,-37.6992,144.9739,,,,
Fawkner,2,u,328000.0,3060.0,1.0,0.0,67.0,1970.0,-37.7071,144.9644,,,,
Fawkner,3,t,543500.0,3060.0,3.0,247.0,103.0,2011.0,-37.7133,144.975,,,,
Fitzroy North,2,h,1200000.0,3068.0,0.0,204.0,,,-37.7925,144.9797,3068.0,300.0,116.82666666666667,335.0
Fitzroy North,1,u,330000.0,3068.0,1.0,0.0,32.0,1970.0,-37.777,144.9836,3068.0,300.0,116.82666666666667,335.0
Fitzroy North,2,h,846000.0,3068.0,0.0,160.0,119.0,1880.0,-37.7933,144.9824,3068.0,300.0,116.82666666666667,335.0
Fitzroy North,2,h,1345000.0,3068.0,0.0,176.0,,,-37.7831,144.9805,3068.0,300.0,116.82666666666667,335.0
Fitzroy North,2,h,1802500.0,3068.0,1.0,182.0,,1880.0,-37.7843,144.9902,3068.0,300.0,116.82666666666667,335.0
Fitzroy North,2,h,1520000.0,3068.0,0.0,138.0,,,-37.7904,144.9836,3068.0,300.0,116.82666666666667,335.0
Fitzroy North,3,h,1625000.0,3068.0,0.0,204.0,,,-37.7911,144.9818,3068.0,300.0,116.82666666666667,335.0
Fitzroy North,2,h,1055000.0,3068.0,0.0,192.0,85.2,1910.0,-37.7793,144.9879,3068.0,300.0,116.82666666666667,335.0
Fitzroy North,1,h,950000.0,3068.0,0.0,138.0,,,-37.7759,144.9823,3068.0,300.0,116.82666666666667,335.0
Flemington,2,h,1100000.0,3031.0,1.0,186.0,,,-37.7837,144.9338,3031.0,181.0,96.40331491712708,300.0
Flemington,3,h,1250000.0,3031.0,2.0,226.0,140.0,2002.0,-37.7824,144.9243,3031.0,181.0,96.40331491712708,300.0
Flemington,2,h,953000.0,3031.0,0.0,274.0,103.0,1930.0,-37.7813,144.9238,3031.0,181.0,96.40331491712708,300.0
Flemington,2,u,603000.0,3031.0,1.0,0.0,96.0,1890.0,-37.788,144.9306,3031.0,181.0,96.40331491712708,300.0
Flemington,3,h,940000.0,3031.0,1.0,320.0,110.0,1940.0,-37.7844,144.9359,3031.0,181.0,96.40331491712708,300.0
Flemington,2,u,500000.0,3031.0,1.0,0.0,72.9,1970.0,-37.7829,144.9247,3031.0,181.0,96.40331491712708,300.0
Flemington,2,u,450000.0,3031.0,1.0,0.0,62.0,1970.0,-37.7826,144.9311,3031.0,181.0,96.40331491712708,300.0
Flemington,2,u,390000.0,3031.0,1.0,472.0,55.0,1960.0,-37.7851,144.922,3031.0,181.0,96.40331491712708,300.0
Flemington,3,h,1205000.0,3031.0,0.0,251.0,,,-37.7823,144.9317,3031.0,181.0,96.40331491712708,300.0
Flemington,3,h,1085000.0,3031.0,1.0,180.0,132.0,1991.0,-37.7839,144.9273,3031.0,181.0,96.40331491712708,300.0
Flemington,2,h,1060000.0,3031.0,0.0,209.0,75.0,1890.0,-37.7846,144.9347,3031.0,181.0,96.40331491712708,300.0
Flemington,3,h,917000.0,3031.0,0.0,143.0,136.0,1890.0,-37.7868,144.9336,3031.0,181.0,96.40331491712708,300.0
Footscray,2,u,392500.0,3011.0,1.0,1783.0,,1960.0,-37.7949,144.9007,3011.0,195.0,88.50256410256411,300.0
Footscray,3,h,1320000.0,3011.0,1.0,482.0,,,-37.7951,144.8861,3011.0,195.0,88.50256410256411,300.0
Footscray,2,h,885000.0,3011.0,0.0,267.0,99.5,1890.0,-37.7961,144.89,3011.0,195.0,88.50256410256411,300.0
Footscray,2,t,485000.0,3011.0,1.0,0.0,70.0,2011.0,-37.7883,144.884,3011.0,195.0,88.50256410256411,300.0
Footscray,3,t,760000.0,3011.0,1.0,219.0,3.0,2011.0,-37.796,144.8819,3011.0,195.0,88.50256410256411,300.0
Footscray,3,h,1375000.0,3011.0,3.0,487.0,,,-37.7942,144.8934,3011.0,195.0,88.50256410256411,300.0
Footscray,3,h,1270000.0,3011.0,1.0,452.0,,1913.0,-37.7939,144.8936,3011.0,195.0,88.50256410256411,300.0
Footscray,3,h,871000.0,3011.0,1.0,267.0,101.0,1900.0,-37.7951,144.8901,3011.0,195.0,88.50256410256411,300.0
Footscray,2,u,360000.0,3011.0,1.0,761.0,,,-37.7953,144.8957,3011.0,195.0,88.50256410256411,300.0
Footscray,1,u,315000.0,3011.0,1.0,0.0,,,-37.7971,144.8883,3011.0,195.0,88.50256410256411,300.0
Footscray,3,h,831000.0,3011.0,0.0,210.0,,,-37.7947,144.8871,3011.0,195.0,88.50256410256411,300.0
Footscray,2,h,882000.0,3011.0,0.0,172.0,80.0,1900.0,-37.7936,144.8905,3011.0,195.0,88.50256410256411,300.0
Footscray,3,h,895000.0,3011.0,2.0,272.0,106.0,1920.0,-37.7977,144.904,3011.0,195.0,88.50256410256411,300.0
Glen Huntly,2,u,575000.0,3163.0,1.0,0.0,,,-37.8898,145.0438,3163.0,153.0,88.17647058823529,300.0
Glen Iris,3,h,1452000.0,3146.0,2.0,269.0,184.0,1997.0,-37.854,145.0542,3146.0,68.0,113.13235294117646,350.0
Glen Iris,2,u,721000.0,3146.0,1.0,2696.0,,1970.0,-37.8558,145.0518,3146.0,68.0,113.13235294117646,350.0
Glen Iris,3,h,1800000.0,3146.0,3.0,732.0,138.0,1950.0,-37.8562,145.0864,3146.0,68.0,113.13235294117646,350.0
Glen Iris,3,t,1253000.0,3146.0,2.0,0.0,131.0,1995.0,-37.8574,145.0494,3146.0,68.0,113.13235294117646,350.0
Glen Iris,3,h,2085000.0,3146.0,2.0,715.0,,,-37.8578,145.0682,3146.0,68.0,113.13235294117646,350.0
Glen Iris,4,h,1760000.0,3146.0,3.0,622.0,160.0,1940.0,-37.858,145.0859,3146.0,68.0,113.13235294117646,350.0
Glen Iris,2,u,710000.0,3146.0,2.0,0.0,,,-37.8521,145.0763,3146.0,68.0,113.13235294117646,350.0
Glen Iris,3,h,1601000.0,3146.0,2.0,453.0,102.0,1930.0,-37.8487,145.0592,3146.0,68.0,113.13235294117646,350.0
Glen Iris,2,t,797000.0,3146.0,2.0,97.0,,1970.0,-37.8637,145.0632,3146.0,68.0,113.13235294117646,350.0
Glen Iris,2,u,910000.0,3146.0,1.0,157.0,97.0,1970.0,-37.8499,145.0814,3146.0,68.0,113.13235294117646,350.0
